eventId,seatNumber,row,level,section,status,eventDate,sellRank,hasUpsells
2,47,6,u,O,HOLD,2025-01-19 00:00:00,47,false
149,28,20,L,I,SOLD,2025-04-01 00:00:00,28,false
103,66,17,q,d,SOLD,2025-02-24 00:00:00,66,false
29,73,8,e,g,OPEN,2025-03-04 00:00:00,73,false
1,2,36,S,j,OPEN,2025-02-22 00:00:00,2,false
1,75,19,w,M,SOLD,2025-04-02 00:00:00,75,false
103,35,0,Y,t,HOLD,2025-02-24 00:00:00,35,true
148,62,13,r,z,HOLD,2025-03-21 00:00:00,62,true
46,36,27,B,h,HOLD,2025-01-25 00:00:00,36,false
6,74,32,z,d,OPEN,2025-01-07 00:00:00,74,false
71,66,1,A,i,SOLD,2025-04-09 00:00:00,66,false
110,15,25,z,o,SOLD,2025-03-18 00:00:00,15,true
30,25,34,q,R,HOLD,2025-02-13 00:00:00,25,false
108,87,20,h,m,HOLD,2025-03-25 00:00:00,87,false
2,68,34,e,d,OPEN,2025-01-19 00:00:00,68,true
106,50,13,P,h,OPEN,2025-01-23 00:00:00,50,false
112,52,17,r,p,SOLD,2025-01-20 00:00:00,52,false
148,13,28,x,A,HOLD,2025-01-28 00:00:00,13,false
148,28,17,g,E,SOLD,2025-03-21 00:00:00,28,true
108,55,23,o,Q,SOLD,2025-03-25 00:00:00,55,true
2,25,14,U,v,HOLD,2025-01-19 00:00:00,25,false
128,18,30,c,e,HOLD,2025-03-12 00:00:00,18,true
110,40,35,K,Z,SOLD,2025-03-18 00:00:00,40,false
95,35,36,b,O,OPEN,2025-01-03 00:00:00,35,false
144,51,20,m,a,HOLD,2025-03-28 00:00:00,51,true
144,49,9,h,t,HOLD,2025-03-28 00:00:00,49,false
0,48,34,M,B,OPEN,2025-01-13 00:00:00,48,true
115,62,26,C,N,OPEN,2025-02-04 00:00:00,62,true
47,96,28,w,G,HOLD,2025-04-03 00:00:00,96,false
84,3,18,d,S,SOLD,2025-02-01 00:00:00,3,true
5,25,2,a,d,HOLD,2025-02-27 00:00:00,25,false
45,98,19,H,s,SOLD,2025-01-14 00:00:00,98,false
138,18,37,r,w,SOLD,2025-02-16 00:00:00,18,false
115,74,30,g,v,HOLD,2025-02-04 00:00:00,74,false
5,59,32,G,H,HOLD,2025-02-27 00:00:00,59,true
84,19,24,J,x,SOLD,2025-01-22 00:00:00,19,false
18,85,4,Z,V,OPEN,2025-01-11 00:00:00,85,false
103,55,37,U,N,OPEN,2025-01-18 00:00:00,55,false
135,18,6,w,c,HOLD,2025-03-19 00:00:00,18,false
45,72,19,R,t,SOLD,2025-01-14 00:00:00,72,false
95,72,32,H,Q,OPEN,2025-01-01 00:00:00,72,false
71,97,36,S,a,SOLD,2025-01-26 00:00:00,97,false
135,76,3,P,s,OPEN,2025-03-19 00:00:00,76,true
149,48,31,w,t,SOLD,2025-04-01 00:00:00,48,false
90,11,31,E,P,OPEN,2025-03-02 00:00:00,11,true
6,94,5,b,w,HOLD,2025-01-07 00:00:00,94,false
3,67,9,W,E,HOLD,2025-02-11 00:00:00,67,false
67,95,34,C,O,OPEN,2025-01-12 00:00:00,95,false
25,9,17,e,a,HOLD,2025-03-30 00:00:00,9,false
24,16,8,u,x,HOLD,2025-02-10 00:00:00,16,true
106,89,24,J,R,HOLD,2025-01-23 00:00:00,89,false
118,64,33,j,D,HOLD,2025-03-10 00:00:00,64,false
2,74,3,F,l,OPEN,2025-02-02 00:00:00,74,true
1,17,28,q,k,HOLD,2025-03-24 00:00:00,17,true
2,47,33,U,E,OPEN,2025-02-02 00:00:00,47,false
77,65,33,O,C,HOLD,2025-02-26 00:00:00,65,true
144,17,15,u,h,HOLD,2025-03-28 00:00:00,17,true
95,16,27,b,H,OPEN,2025-01-03 00:00:00,16,true
115,30,26,A,V,SOLD,2025-03-13 00:00:00,30,true
3,30,14,E,q,OPEN,2025-02-11 00:00:00,30,false
42,16,3,j,z,SOLD,2025-02-19 00:00:00,16,true
149,5,18,N,y,SOLD,2025-01-04 00:00:00,5,true
149,67,9,b,B,OPEN,2025-01-04 00:00:00,67,true
44,40,31,w,b,HOLD,2025-04-08 00:00:00,40,false
115,93,25,Z,u,OPEN,2025-01-21 00:00:00,93,false
46,2,38,V,y,SOLD,2025-01-25 00:00:00,2,false
67,32,15,y,D,SOLD,2025-01-12 00:00:00,32,false
39,89,24,Y,f,HOLD,2025-01-08 00:00:00,89,false
92,71,4,v,P,SOLD,2025-03-08 00:00:00,71,true
25,30,8,F,g,HOLD,2025-02-07 00:00:00,30,false
53,3,3,z,z,SOLD,2025-02-23 00:00:00,3,false
44,85,10,Q,m,SOLD,2025-02-18 00:00:00,85,true
77,80,3,g,Z,SOLD,2025-02-26 00:00:00,80,false
128,27,30,V,t,OPEN,2025-03-12 00:00:00,27,false
105,56,26,K,O,OPEN,2025-03-07 00:00:00,56,false
77,38,31,J,y,SOLD,2025-03-22 00:00:00,38,true
44,55,18,g,s,SOLD,2025-04-08 00:00:00,55,false
129,44,21,w,P,HOLD,2025-01-06 00:00:00,44,false
33,38,37,E,P,SOLD,2025-02-20 00:00:00,38,true
1,84,36,q,c,SOLD,2025-03-24 00:00:00,84,true
2,32,17,f,b,HOLD,2025-01-19 00:00:00,32,true
24,2,4,U,G,OPEN,2025-01-27 00:00:00,2,false
113,70,25,t,g,OPEN,2025-03-29 00:00:00,70,true
25,89,28,s,l,HOLD,2025-02-07 00:00:00,89,true
14,97,21,n,n,SOLD,2025-03-06 00:00:00,97,false
115,57,39,i,t,OPEN,2025-02-04 00:00:00,57,true
115,16,34,f,g,OPEN,2025-02-04 00:00:00,16,false
1,8,20,E,p,OPEN,2025-02-25 00:00:00,8,true
128,51,39,N,V,OPEN,2025-04-06 00:00:00,51,true
77,74,8,T,j,HOLD,2025-03-20 00:00:00,74,true
33,15,22,f,k,HOLD,2025-02-20 00:00:00,15,false
112,78,15,b,O,OPEN,2025-01-20 00:00:00,78,false
118,65,38,P,Q,OPEN,2025-03-10 00:00:00,65,false
33,8,3,S,R,HOLD,2025-02-20 00:00:00,8,false
31,44,28,s,T,HOLD,2025-03-23 00:00:00,44,true
1,25,33,P,O,HOLD,2025-04-02 00:00:00,25,false
84,46,21,E,I,SOLD,2025-02-01 00:00:00,46,true
21,57,1,D,Y,OPEN,2025-04-05 00:00:00,57,false
5,69,15,u,D,HOLD,2025-02-27 00:00:00,69,true
13,33,7,k,m,OPEN,2025-02-05 00:00:00,33,false
1,27,25,r,V,OPEN,2025-03-24 00:00:00,27,false
149,63,11,t,i,OPEN,2025-01-04 00:00:00,63,false
115,40,11,q,S,HOLD,2025-02-04 00:00:00,40,true
42,62,21,G,u,HOLD,2025-04-07 00:00:00,62,true
136,26,17,r,o,HOLD,2025-02-06 00:00:00,26,true
21,1,22,p,R,SOLD,2025-04-05 00:00:00,1,true
1,58,6,s,r,OPEN,2025-03-24 00:00:00,58,true
89,2,2,o,D,OPEN,2025-02-15 00:00:00,2,true
105,82,35,P,J,SOLD,2025-04-04 00:00:00,82,true
135,94,37,O,z,HOLD,2025-03-19 00:00:00,94,true
112,83,29,T,v,SOLD,2025-01-20 00:00:00,83,true
148,51,38,y,Y,HOLD,2025-03-26 00:00:00,51,false
12,49,13,z,h,HOLD,2025-03-17 00:00:00,49,false
50,74,26,A,l,OPEN,2025-01-29 00:00:00,74,true
138,42,13,W,Z,SOLD,2025-02-16 00:00:00,42,true
30,13,36,K,h,HOLD,2025-02-13 00:00:00,13,true
112,77,8,U,i,OPEN,2025-01-20 00:00:00,77,true
14,65,9,y,d,SOLD,2025-03-06 00:00:00,65,true
77,99,17,J,n,HOLD,2025-02-26 00:00:00,99,true
67,72,9,t,J,HOLD,2025-01-24 00:00:00,72,true
107,57,8,Z,t,SOLD,2025-01-05 00:00:00,57,false
3,74,0,j,U,HOLD,2025-02-11 00:00:00,74,false
53,82,31,H,f,OPEN,2025-02-23 00:00:00,82,false
92,73,11,H,H,SOLD,2025-03-08 00:00:00,73,true
39,60,27,e,P,HOLD,2025-01-10 00:00:00,60,true
25,7,10,b,M,HOLD,2025-01-17 00:00:00,7,true
1,5,12,V,B,HOLD,2025-02-22 00:00:00,5,false
129,2,23,e,S,OPEN,2025-01-06 00:00:00,2,true
46,64,19,k,A,HOLD,2025-01-25 00:00:00,64,false
67,68,31,O,m,HOLD,2025-01-24 00:00:00,68,true
113,25,15,m,V,HOLD,2025-03-29 00:00:00,25,true
69,82,34,q,A,HOLD,2025-02-28 00:00:00,82,true
149,3,33,Z,O,SOLD,2025-01-04 00:00:00,3,true
148,70,17,R,X,OPEN,2025-01-28 00:00:00,70,true
103,8,23,x,O,HOLD,2025-02-24 00:00:00,8,false
115,44,24,G,c,HOLD,2025-01-21 00:00:00,44,true
33,82,16,Q,w,HOLD,2025-02-20 00:00:00,82,true
149,20,23,y,a,HOLD,2025-04-01 00:00:00,20,true
107,47,36,C,j,HOLD,2025-01-15 00:00:00,47,true
149,29,5,w,h,SOLD,2025-01-04 00:00:00,29,true
118,31,10,C,X,SOLD,2025-03-10 00:00:00,31,false
26,17,35,y,v,OPEN,2025-01-31 00:00:00,17,false
12,3,3,S,f,SOLD,2025-03-17 00:00:00,3,true
129,79,1,K,w,OPEN,2025-01-06 00:00:00,79,false
25,65,39,z,Q,HOLD,2025-03-14 00:00:00,65,false
84,75,24,m,y,OPEN,2025-01-22 00:00:00,75,false
113,29,11,K,Y,HOLD,2025-03-29 00:00:00,29,true
110,89,33,S,o,OPEN,2025-03-18 00:00:00,89,false
25,74,6,P,S,SOLD,2025-03-14 00:00:00,74,false
42,80,33,u,X,OPEN,2025-04-07 00:00:00,80,false
46,92,17,M,w,OPEN,2025-01-25 00:00:00,92,true
3,57,7,Q,e,HOLD,2025-02-11 00:00:00,57,false
6,27,28,W,a,HOLD,2025-01-07 00:00:00,27,true
47,86,11,a,m,SOLD,2025-04-03 00:00:00,86,false
101,46,24,P,I,OPEN,2025-01-09 00:00:00,46,true
89,5,7,J,U,HOLD,2025-02-15 00:00:00,5,false
115,21,30,N,W,HOLD,2025-03-13 00:00:00,21,true
105,36,25,w,N,OPEN,2025-03-07 00:00:00,36,true
103,82,15,S,n,HOLD,2025-01-18 00:00:00,82,false
3,15,19,U,i,SOLD,2025-02-11 00:00:00,15,false
115,83,6,I,Z,SOLD,2025-02-04 00:00:00,83,false
105,83,18,T,Y,SOLD,2025-03-07 00:00:00,83,true
105,37,20,Z,O,SOLD,2025-04-04 00:00:00,37,true
44,36,5,Z,F,SOLD,2025-02-18 00:00:00,36,true
39,54,34,X,N,SOLD,2025-01-10 00:00:00,54,true
113,36,18,n,I,HOLD,2025-03-29 00:00:00,36,true
113,65,18,G,Q,SOLD,2025-03-29 00:00:00,65,false
121,30,39,k,v,HOLD,2025-02-17 00:00:00,30,true
50,0,18,k,S,OPEN,2025-01-29 00:00:00,0,true
21,52,5,A,p,HOLD,2025-04-05 00:00:00,52,false
136,48,2,F,W,OPEN,2025-02-06 00:00:00,48,false
92,89,21,O,M,HOLD,2025-03-08 00:00:00,89,false
92,78,25,C,U,SOLD,2025-03-08 00:00:00,78,false
108,62,23,u,d,OPEN,2025-03-25 00:00:00,62,false
129,61,9,S,w,OPEN,2025-01-06 00:00:00,61,true
26,36,9,A,K,OPEN,2025-01-30 00:00:00,36,false
105,67,5,l,W,OPEN,2025-03-07 00:00:00,67,false
24,22,23,B,K,SOLD,2025-02-10 00:00:00,22,true
24,32,7,p,L,SOLD,2025-02-10 00:00:00,32,false
25,31,28,I,J,SOLD,2025-03-30 00:00:00,31,false
128,97,15,z,w,OPEN,2025-04-06 00:00:00,97,true
25,94,21,P,U,SOLD,2025-02-07 00:00:00,94,false
74,21,3,h,Q,SOLD,2025-02-12 00:00:00,21,false
115,70,21,t,l,SOLD,2025-02-04 00:00:00,70,false
121,60,37,X,u,SOLD,2025-02-17 00:00:00,60,false
77,87,20,P,A,OPEN,2025-02-26 00:00:00,87,false
25,67,17,g,d,OPEN,2025-03-30 00:00:00,67,false
118,63,11,M,Z,SOLD,2025-03-10 00:00:00,63,true
69,58,3,H,r,OPEN,2025-02-28 00:00:00,58,true
32,99,15,Y,v,HOLD,2025-03-16 00:00:00,99,false
129,65,7,A,r,SOLD,2025-03-01 00:00:00,65,true
13,37,28,x,x,HOLD,2025-02-05 00:00:00,37,false
105,47,9,M,K,HOLD,2025-03-07 00:00:00,47,true
3,8,3,S,w,HOLD,2025-02-11 00:00:00,8,true
1,13,21,T,b,OPEN,2025-02-22 00:00:00,13,true
69,29,7,F,S,SOLD,2025-02-28 00:00:00,29,true
6,47,29,O,x,OPEN,2025-01-07 00:00:00,47,false
1,65,34,o,L,OPEN,2025-02-25 00:00:00,65,false
29,36,13,Q,c,SOLD,2025-03-15 00:00:00,36,true
149,22,29,J,D,OPEN,2025-01-04 00:00:00,22,false
71,85,7,K,I,OPEN,2025-01-26 00:00:00,85,true
24,4,2,K,V,HOLD,2025-01-27 00:00:00,4,false
128,20,16,q,e,SOLD,2025-04-06 00:00:00,20,false
77,98,15,j,L,OPEN,2025-03-22 00:00:00,98,false
1,3,7,A,q,HOLD,2025-02-25 00:00:00,3,false
148,5,8,r,p,SOLD,2025-03-21 00:00:00,5,true
84,45,19,F,K,SOLD,2025-03-31 00:00:00,45,false
115,29,36,h,V,OPEN,2025-01-21 00:00:00,29,true
21,69,23,y,z,SOLD,2025-04-05 00:00:00,69,true
24,5,11,H,L,SOLD,2025-02-10 00:00:00,5,true
121,99,29,e,K,OPEN,2025-02-17 00:00:00,99,true
6,26,35,P,C,HOLD,2025-01-16 00:00:00,26,true
1,36,19,a,l,OPEN,2025-03-24 00:00:00,36,false
12,37,20,s,g,HOLD,2025-03-17 00:00:00,37,true
136,31,18,U,O,HOLD,2025-02-06 00:00:00,31,true
44,78,12,s,S,SOLD,2025-04-08 00:00:00,78,false
24,7,12,d,U,HOLD,2025-01-27 00:00:00,7,false
24,63,5,q,G,HOLD,2025-01-27 00:00:00,63,true
121,90,29,v,Z,SOLD,2025-02-17 00:00:00,90,true
143,46,23,U,y,OPEN,2025-01-02 00:00:00,46,false
77,49,25,W,F,HOLD,2025-03-22 00:00:00,49,false
25,78,39,r,C,HOLD,2025-02-07 00:00:00,78,false
122,94,31,N,V,SOLD,2025-02-03 00:00:00,94,false
1,80,14,V,Z,SOLD,2025-02-25 00:00:00,80,false
21,36,0,S,i,SOLD,2025-02-08 00:00:00,36,true
144,47,5,k,V,OPEN,2025-03-28 00:00:00,47,true
122,80,32,z,L,HOLD,2025-02-03 00:00:00,80,false
44,33,24,d,G,OPEN,2025-02-18 00:00:00,33,false
115,76,22,T,C,OPEN,2025-03-13 00:00:00,76,false
3,43,15,i,K,HOLD,2025-02-11 00:00:00,43,true
30,34,22,F,b,SOLD,2025-02-13 00:00:00,34,false
115,52,23,h,q,HOLD,2025-01-21 00:00:00,52,false
14,49,12,N,G,HOLD,2025-03-06 00:00:00,49,false
90,95,18,g,z,HOLD,2025-03-02 00:00:00,95,false
128,17,29,u,i,SOLD,2025-04-06 00:00:00,17,false
1,89,21,D,E,HOLD,2025-04-02 00:00:00,89,true
71,9,38,i,A,OPEN,2025-01-26 00:00:00,9,false
107,82,3,a,O,OPEN,2025-01-05 00:00:00,82,true
148,34,18,i,t,OPEN,2025-03-21 00:00:00,34,true
106,13,31,J,N,HOLD,2025-01-23 00:00:00,13,true
3,58,18,F,J,SOLD,2025-02-11 00:00:00,58,false
138,76,24,a,J,HOLD,2025-02-16 00:00:00,76,false
118,52,33,l,v,OPEN,2025-03-10 00:00:00,52,false
149,37,6,S,z,SOLD,2025-04-01 00:00:00,37,false
105,3,27,h,H,SOLD,2025-03-07 00:00:00,3,true
47,70,23,l,r,OPEN,2025-04-03 00:00:00,70,true
89,33,20,t,Q,OPEN,2025-02-15 00:00:00,33,false
148,55,12,J,U,OPEN,2025-01-28 00:00:00,55,false
1,23,38,B,l,OPEN,2025-04-02 00:00:00,23,true
92,41,0,k,E,SOLD,2025-03-08 00:00:00,41,false
47,82,27,H,U,HOLD,2025-04-03 00:00:00,82,false
77,36,22,D,f,SOLD,2025-03-20 00:00:00,36,true
69,56,39,l,C,SOLD,2025-02-28 00:00:00,56,true
129,17,36,M,f,HOLD,2025-03-01 00:00:00,17,true
62,55,15,d,O,HOLD,2025-02-21 00:00:00,55,false
103,75,20,c,I,HOLD,2025-01-18 00:00:00,75,true
107,84,17,l,P,HOLD,2025-01-15 00:00:00,84,true
90,44,30,h,k,OPEN,2025-03-02 00:00:00,44,true
84,8,19,V,y,HOLD,2025-03-31 00:00:00,8,false
148,88,2,E,d,SOLD,2025-01-28 00:00:00,88,true
115,72,13,Y,a,HOLD,2025-01-21 00:00:00,72,false
99,61,12,G,F,HOLD,2025-03-27 00:00:00,61,true
12,20,11,c,b,OPEN,2025-03-17 00:00:00,20,true
25,14,28,B,X,OPEN,2025-01-17 00:00:00,14,true
128,29,6,b,G,OPEN,2025-03-12 00:00:00,29,false
1,40,33,h,U,HOLD,2025-03-24 00:00:00,40,true
122,84,14,d,x,OPEN,2025-02-03 00:00:00,84,true
90,13,32,o,I,HOLD,2025-03-02 00:00:00,13,true
103,34,22,q,L,HOLD,2025-02-24 00:00:00,34,true
74,63,6,v,z,HOLD,2025-02-12 00:00:00,63,true
25,45,28,R,x,HOLD,2025-02-07 00:00:00,45,true
42,26,23,R,p,OPEN,2025-04-07 00:00:00,26,true
42,74,39,C,w,OPEN,2025-04-07 00:00:00,74,false
107,69,2,g,r,OPEN,2025-01-05 00:00:00,69,true
71,85,35,P,c,SOLD,2025-04-09 00:00:00,85,false
62,8,1,x,V,SOLD,2025-02-21 00:00:00,8,true
129,76,28,g,F,OPEN,2025-02-14 00:00:00,76,true
19,90,33,Z,K,SOLD,2025-04-10 00:00:00,90,true
90,89,6,n,k,OPEN,2025-03-02 00:00:00,89,false
135,22,24,Q,W,SOLD,2025-03-19 00:00:00,22,false
118,50,8,e,D,SOLD,2025-03-10 00:00:00,50,false
46,48,33,h,Z,SOLD,2025-01-25 00:00:00,48,false
26,67,23,p,T,OPEN,2025-01-30 00:00:00,67,false
106,51,17,e,t,SOLD,2025-01-23 00:00:00,51,true
101,89,28,q,B,HOLD,2025-01-09 00:00:00,89,false
39,8,36,V,v,HOLD,2025-01-08 00:00:00,8,false
30,9,18,O,v,HOLD,2025-02-13 00:00:00,9,true
74,7,31,R,w,OPEN,2025-02-12 00:00:00,7,true
31,90,24,x,x,HOLD,2025-03-23 00:00:00,90,true
95,45,10,x,K,SOLD,2025-01-03 00:00:00,45,true
95,34,14,v,j,OPEN,2025-01-03 00:00:00,34,true
1,35,34,f,d,OPEN,2025-04-02 00:00:00,35,false
144,64,11,Z,k,HOLD,2025-03-28 00:00:00,64,true
143,94,38,t,R,SOLD,2025-01-02 00:00:00,94,true
84,22,10,H,n,OPEN,2025-02-01 00:00:00,22,false
26,35,28,b,a,OPEN,2025-01-31 00:00:00,35,true
39,63,13,X,h,HOLD,2025-01-08 00:00:00,63,false
24,98,36,Q,l,HOLD,2025-01-27 00:00:00,98,false
67,1,18,i,f,SOLD,2025-01-24 00:00:00,1,false
77,83,23,y,i,HOLD,2025-03-20 00:00:00,83,false
1,54,18,X,L,OPEN,2025-02-22 00:00:00,54,true
107,25,15,q,A,SOLD,2025-01-05 00:00:00,25,true
2,98,39,U,q,OPEN,2025-02-02 00:00:00,98,false
1,85,9,G,s,HOLD,2025-02-22 00:00:00,85,true
24,35,4,H,V,HOLD,2025-01-27 00:00:00,35,false
136,86,23,a,Y,HOLD,2025-02-06 00:00:00,86,false
39,11,23,d,u,OPEN,2025-01-08 00:00:00,11,false
143,18,23,m,H,HOLD,2025-01-02 00:00:00,18,true
53,68,22,K,U,SOLD,2025-02-23 00:00:00,68,true
29,64,4,g,O,OPEN,2025-03-04 00:00:00,64,true
149,12,15,y,r,HOLD,2025-04-01 00:00:00,12,true
143,30,18,x,x,OPEN,2025-01-02 00:00:00,30,true
29,86,25,L,z,OPEN,2025-03-15 00:00:00,86,false
122,74,39,Q,G,SOLD,2025-02-03 00:00:00,74,false
21,29,5,T,Y,HOLD,2025-02-08 00:00:00,29,false
1,33,6,L,H,SOLD,2025-02-22 00:00:00,33,false
129,24,9,h,T,HOLD,2025-01-06 00:00:00,24,true
77,94,32,c,Q,OPEN,2025-03-22 00:00:00,94,true
6,76,33,M,v,SOLD,2025-01-07 00:00:00,76,false
74,90,11,O,g,HOLD,2025-02-12 00:00:00,90,false
84,42,33,x,a,OPEN,2025-02-01 00:00:00,42,true
2,40,37,R,v,HOLD,2025-02-02 00:00:00,40,true
113,99,37,D,p,SOLD,2025-03-29 00:00:00,99,true
77,72,22,O,v,HOLD,2025-03-22 00:00:00,72,true
1,28,17,K,G,OPEN,2025-04-02 00:00:00,28,true
42,77,10,c,n,HOLD,2025-04-07 00:00:00,77,false
2,56,36,G,x,OPEN,2025-01-19 00:00:00,56,true
129,84,37,P,u,SOLD,2025-01-06 00:00:00,84,false
25,27,7,i,L,HOLD,2025-03-30 00:00:00,27,false
24,46,18,o,t,SOLD,2025-02-10 00:00:00,46,false
47,9,0,j,A,OPEN,2025-04-03 00:00:00,9,false
33,53,7,d,T,OPEN,2025-02-20 00:00:00,53,true
67,96,13,P,I,OPEN,2025-01-24 00:00:00,96,false
45,36,9,b,v,OPEN,2025-01-14 00:00:00,36,false
129,81,2,k,T,HOLD,2025-03-01 00:00:00,81,false
6,21,33,U,m,OPEN,2025-01-07 00:00:00,21,true
44,81,30,t,L,HOLD,2025-02-18 00:00:00,81,false
77,39,28,o,W,SOLD,2025-03-22 00:00:00,39,false
129,84,3,E,c,HOLD,2025-02-14 00:00:00,84,false
84,71,31,R,D,HOLD,2025-02-01 00:00:00,71,true
42,49,11,P,y,OPEN,2025-02-19 00:00:00,49,true
105,60,35,v,j,HOLD,2025-04-04 00:00:00,60,true
55,62,4,J,j,HOLD,2025-03-11 00:00:00,62,true
67,20,2,x,U,HOLD,2025-01-12 00:00:00,20,false
149,35,0,P,x,OPEN,2025-01-04 00:00:00,35,true
55,49,33,z,M,OPEN,2025-03-11 00:00:00,49,true
3,27,39,n,f,HOLD,2025-02-11 00:00:00,27,false
47,62,24,E,R,HOLD,2025-04-03 00:00:00,62,true
108,44,22,e,A,OPEN,2025-03-25 00:00:00,44,false
137,97,15,P,Z,HOLD,2025-03-09 00:00:00,97,false
45,86,31,c,G,SOLD,2025-01-14 00:00:00,86,true
62,39,39,w,d,OPEN,2025-02-21 00:00:00,39,true
115,12,26,v,C,SOLD,2025-03-13 00:00:00,12,false
106,59,31,h,K,SOLD,2025-01-23 00:00:00,59,false
44,64,31,j,B,HOLD,2025-04-08 00:00:00,64,false
138,86,19,R,U,SOLD,2025-02-16 00:00:00,86,true
143,56,11,f,U,OPEN,2025-01-02 00:00:00,56,false
110,28,35,D,g,SOLD,2025-03-18 00:00:00,28,true
110,77,4,s,t,SOLD,2025-03-18 00:00:00,77,false
7,71,31,k,H,OPEN,2025-03-05 00:00:00,71,true
45,31,22,X,b,HOLD,2025-01-14 00:00:00,31,false
29,20,17,g,n,OPEN,2025-03-04 00:00:00,20,false
39,62,30,B,P,SOLD,2025-01-10 00:00:00,62,false
44,57,20,J,t,HOLD,2025-04-08 00:00:00,57,true
32,97,30,H,q,SOLD,2025-03-16 00:00:00,97,false
30,60,3,F,U,HOLD,2025-02-13 00:00:00,60,true
26,38,16,C,x,OPEN,2025-01-31 00:00:00,38,true
42,45,3,S,V,SOLD,2025-04-07 00:00:00,45,true
95,17,13,x,O,SOLD,2025-01-03 00:00:00,17,false
50,42,16,o,S,OPEN,2025-01-29 00:00:00,42,true
112,16,15,F,P,SOLD,2025-01-20 00:00:00,16,true
129,52,11,x,z,OPEN,2025-01-06 00:00:00,52,false
6,2,26,W,h,OPEN,2025-01-07 00:00:00,2,false
6,73,14,o,r,OPEN,2025-01-07 00:00:00,73,true
55,67,17,m,q,OPEN,2025-03-11 00:00:00,67,false
6,20,10,M,W,HOLD,2025-01-07 00:00:00,20,false
74,79,9,A,W,OPEN,2025-02-12 00:00:00,79,false
118,32,28,L,h,SOLD,2025-03-10 00:00:00,32,false
148,33,39,K,k,SOLD,2025-03-21 00:00:00,33,false
105,81,34,G,G,HOLD,2025-03-07 00:00:00,81,false
62,59,4,v,C,OPEN,2025-02-21 00:00:00,59,false
25,99,23,c,u,HOLD,2025-03-14 00:00:00,99,true
105,25,2,i,S,HOLD,2025-04-04 00:00:00,25,true
25,72,1,y,k,OPEN,2025-01-17 00:00:00,72,true
148,90,2,o,t,HOLD,2025-01-28 00:00:00,90,false
71,25,17,m,i,OPEN,2025-01-26 00:00:00,25,true
138,6,10,E,d,SOLD,2025-02-16 00:00:00,6,true
113,72,20,w,F,OPEN,2025-03-29 00:00:00,72,false
148,52,1,e,e,HOLD,2025-03-21 00:00:00,52,true
30,59,20,S,o,OPEN,2025-02-13 00:00:00,59,false
129,31,1,I,j,HOLD,2025-01-06 00:00:00,31,true
39,22,23,d,o,SOLD,2025-01-08 00:00:00,22,true
149,25,21,p,B,SOLD,2025-01-04 00:00:00,25,true
14,19,2,d,C,HOLD,2025-03-06 00:00:00,19,false
148,38,33,S,A,HOLD,2025-03-21 00:00:00,38,false
19,95,18,S,R,HOLD,2025-04-10 00:00:00,95,true
99,57,14,Y,A,SOLD,2025-03-27 00:00:00,57,false
21,56,3,m,g,OPEN,2025-04-05 00:00:00,56,true
21,67,6,i,r,SOLD,2025-02-08 00:00:00,67,true
99,35,0,o,p,OPEN,2025-03-27 00:00:00,35,true
148,35,5,E,r,SOLD,2025-03-21 00:00:00,35,true
118,79,15,I,o,HOLD,2025-03-10 00:00:00,79,false
106,39,12,d,Q,HOLD,2025-01-23 00:00:00,39,false
115,54,3,f,u,OPEN,2025-03-13 00:00:00,54,false
84,70,29,c,S,SOLD,2025-03-31 00:00:00,70,true
18,18,23,t,m,OPEN,2025-01-11 00:00:00,18,true
113,73,7,t,W,HOLD,2025-03-29 00:00:00,73,false
69,86,10,m,s,SOLD,2025-02-28 00:00:00,86,false
135,33,35,d,Y,OPEN,2025-03-19 00:00:00,33,false
149,66,1,G,L,HOLD,2025-04-01 00:00:00,66,true
121,98,13,V,L,SOLD,2025-02-17 00:00:00,98,false
137,69,30,r,A,OPEN,2025-03-09 00:00:00,69,false
77,7,30,F,i,OPEN,2025-03-22 00:00:00,7,false
84,17,5,n,c,OPEN,2025-03-31 00:00:00,17,false
33,47,24,s,g,SOLD,2025-02-20 00:00:00,47,true
2,89,35,K,Z,SOLD,2025-02-02 00:00:00,89,false
18,67,11,F,o,OPEN,2025-01-11 00:00:00,67,false
84,7,16,a,h,SOLD,2025-02-01 00:00:00,7,true
92,61,0,z,e,HOLD,2025-03-08 00:00:00,61,false
103,13,26,B,J,HOLD,2025-02-24 00:00:00,13,true
105,2,5,M,N,OPEN,2025-04-04 00:00:00,2,false
18,59,6,c,d,HOLD,2025-01-11 00:00:00,59,true
112,90,5,C,E,HOLD,2025-01-20 00:00:00,90,false
129,0,28,Y,B,HOLD,2025-02-14 00:00:00,0,false
84,78,38,T,k,HOLD,2025-01-22 00:00:00,78,false
67,27,38,u,M,HOLD,2025-01-24 00:00:00,27,true
26,32,30,B,T,HOLD,2025-01-30 00:00:00,32,false
77,63,21,a,c,SOLD,2025-03-22 00:00:00,63,false
84,65,31,N,H,SOLD,2025-01-22 00:00:00,65,false
3,39,27,Y,O,HOLD,2025-02-11 00:00:00,39,true
25,91,23,k,p,HOLD,2025-03-14 00:00:00,91,true
84,97,23,l,t,OPEN,2025-02-01 00:00:00,97,true
24,56,39,l,c,HOLD,2025-02-10 00:00:00,56,true
0,41,21,s,x,SOLD,2025-01-13 00:00:00,41,false
